id_candidat,SEMESTRE,ANNEE_SEMESTRE,MODULE,NOTE_MODULE
1341,S3,2014/2015,NAN,
1341,S4,2012/2013,ARCHITECTURE DES ORDINATEURS,14
1341,S4,2012/2013,SYSTEMES D'EXPLOITATION,10
1341,S4,2013/2014,ELECTROMAGNETISME,8.083
1341,S4,2014/2015,PROGRAMMATION II,13.5
1341,S4,2014/2015,ALGORITHME ET STRUCTURES DE DONNEES,11.25
1341,S4,2014/2015,ANALYSE NUMERIQUE ,5.333
1341,S5,2013/2014,BASES DE DONNEES,10.5
1341,S5,2013/2014,RESEAUX,10.167
1341,S5,2014/2015,RECHERCHE OPERATIONNELLE ,11.333
1341,S5,2014/2015,CONCEPTION ORIENTEE OBJET(UML),13.167
1341,S5,2014/2015,PROGRAMMATION ORIENTEE OBJETS,11.667
1341,S5,2014/2015,COMPILATION,8.167
1341,S5,2014/2015,NAN,
1341,S6,2013/2014,INTERCONNEXION DES RESEAUX,12
1341,S6,2013/2014,ADMINISTRATION DES SERVICES RESEAUX,17.333
1341,S6,2013/2014,ADMINISTRATION DES LINUX,17.25
1341,S6,2013/2014,SECURITE INFORMATIQUE,11.167
1341,S6,2014/2015,PROJET TUTORE 1,13.5
1341,S6,2014/2015,PROJET TUTORE 2,13.5
75,S1,2011/2012,LANGUES ET TECHNIQUES D'EXPRESSION ,12.3
75,S1,2011/2012,MATHEMATIQUES POUR INFORMATIQUE,13
75,S1,2011/2012,ARCHITECTURE DES ORDINATEURS,12
75,S1,2011/2012,ALGORITHMIQUE ET PROGRAMMATION,12
75,S2,2011/2012,PROGRAMMATION AVANCEE,12.4
75,S2,2011/2012,LANGUES ET TECHNIQUES DE COMMUNICATION,12
75,S2,2011/2012,SYSTEMES D'INFORMATION ET BASES DE DONNEES,14.22
75,S2,2011/2012,SYSTEMES D'EXPLOITATION ,12.5
75,S3,2012/2013,MATHEMATIQUES APPLIQUEES,15.3
75,S3,2012/2013,PROGRAMMATION WEB ,14.75
75,S3,2012/2013,PAVA,13.04
75,S3,2012/2013,BASES DE DONNEES AVANCEES,13.8
75,S4,2012/2013,RESEAUX INFORMATIQUE,12.4
75,S4,2012/2013,GENIE LOGICIEL,13.1
75,S4,2012/2013,PFE,15.6
75,S4,2012/2013,STAGE TECHNIQUE ,15.78
75,S5,2014/2015,RECHERCHE OPERATIONNELLE,11.5
75,S5,2014/2015,CONCEPTION ORIENTEE OBJETS,9
75,S5,2014/2015,RESEAUX,12
75,S5,2014/2015,COMPILATION,12
75,S5,2014/2015,PROGRAMMATION ORIENTEE OBJETS,10
75,S5,2014/2015,BASES DE DONNEES,13
75,S6,2014/2015,PROJET TUTORE,14.5
75,S6,2014/2015,JAVA,11.5
75,S6,2014/2015,PROGRAMMATION SYSTEME,7.5
75,S6,2014/2015,PROJET TUTORE,14.5
75,S6,2014/2015,RESEAUX II,9
75,S6,2014/2015,DEVELOPPEMENT WEB ,11
3123,S1,2012/2013,                     LANGUE 1 & METHODOLOGIE,16.48
3123,S1,2013/2014,                                    ALGEBRE I,11.5
3123,S1,2012/2013,                                                       PHYSIQUE I,12.25
3123,S1,2013/2014,   ANALYSE I,5
3123,S2,2012/2013,LANGUE 2 & INFORMATIQUE I,10.06
3123,S2,2012/2013,ANALYSE II,11
3123,S2,2012/2013,ALGEBRE II,11
3123,S2,2012/2013,PHYSIQUE II,9.7
3123,S3,Reversement 2014-2015,PROGRAMMATION I,13.25
3123,S3,Reversement 2014-2015,ALGORITHMIQUE II,13.25
3123,S3,Reversement 2014-2015,SYSTEME D'EXPLOITATION I,11.36
3123,S3,2014/2015,PROBABILITE-STATIQTIQUES,11
3123,S3,2014/2015,THECHNOLOGIE DU WEB,14
3123,S3,Reversement 2014-2015,ELECTRONIQUE,11.88
3123,S4,Reversement 2014-2015,PROGRAMMATION II,13.56
3123,S4,Reversement 2014-2015,STRUCTURES DE DONNEES,13
3123,S4,Reversement 2014-2015,SYSTEME D'EXPLOITATION II,11.36
3123,S4,Reversement 2014-2015,ANALYSE NUMERIQUE,11.5
3123,S4,Reversement 2014-2015,ARCHITECTURE DES ORDINATEURS,11.88
3123,S4,2014/2015,ELECTROMAGNETISME,5.25
3123,S5,2014/2015,BASES DE DONNEES,14.8
3123,S5,2014/2015,COMPILATION,11.88
3123,S5,2014/2015,RESEAUX,12
3123,S5,2014/2015,RECHERCHE OPERATIONELLE,6.53
3123,S5,2014/2015,UML,11.5
3123,S5,2014/2015,PROGRAMMATION ORIENTE OBJET,12
3123,S6,2014/2015,PROGRAMMATION RESEAU,13.9
3123,S6,2014/2015,BD2(PLSQL),13.6
3123,S6,2014/2015,WEB DYNAMIQUE,16.75
3123,S6,2014/2015,GESTION DE PROJET,11.4
3123,S6,2014/2015,PROJET TUTORE 1,15
3123,S6,2014/2015,PROJET TUTORE2,15
6633,S1,2012/2013,INFORMATIQUE I,14.10
6633,S1,2012/2013,ALGEBRE I,9.25
6633,S1,2012/2013,ELECTRICITE/ELECTRONIQUE,10.10
6633,S1,2012/2013,LC1,12.9
6633,S2,2012/2013,ANALYSE I,10.00
6633,S2,2012/2013,MECANIQUE DU POINT / THERMODYNAMIQUE,11.90
6633,S2,2012/2013,CHIMIE GENERALE,11.56
6633,S2,2012/2013,LC2,12.70
6633,S3,2013/2014,STRUCTURE DE DONNEES AVANCEES ET INITIATION A POO,13.60
6633,S3,2013/2014,ANALYSE II,7.00
6633,S3,2013/2014,ELECTROMAGNETISME/OPTIQUE,10.85
6633,S3,2013/2014,CHIMIE MINIRALE/CHINIE ORGANIQUE,11.10
6633,S4,2013/2014,ANALYSE III / ALGEBRE II,10.25
6633,S4,2013/2014,ANALYSE NUMERIQUE / STAT / PROBA,8.125
6633,S4,2013/2014,"ARCHITECTURE DES ORDINATEURS, SYSTEMES ET RESEAU",15.42
6633,S4,2013/2014,INITIATION AUX SYSTEMES,10.00
6633,S5,2014/2015,TEC 6 ANGLAIS ,18.00
6633,S5,2014/2015,PROGRAMATION ORIENTEE OBJET EN C++ AVANCE,16.50
6633,S5,2014/2015,BASE DE DONNEES ET TECHNOLOGIE WEB DYNAMIQUE,14.05
6633,S5,2014/2015,ENVIRONEMENT PROFESSIONNEL & GESTION DES ENTREPRISES,12.00
6633,S6,2014/2015,GENIE LOGICIEL & POO EN JAVA,17.00
6633,S6,2014/2015,PROJET DE FIN D'ETUDES,17.00
6633,S6,2014/2015,SYSTEMES ET RESEAUX,16.50
1689,S1,2012,ANALYSE 1,8.68
1689,S1,2012,CHIMIE GENERALE,10.00
1689,S1,2012,THERMODYNAMIQUE ET MECANIQUE DU POINT,11.14
1689,S1,2012,LANGUE ET COMMUNICATION 1,14.00
1689,S2,2012,ARCHITECTURE ET SYSTEMES D'EXPLOITATION,8.00
1689,S2,2012,ALGEBRE 1,9.00
1689,S2,2012,ELECTRICITE/ELECTRONIQUE,8.75
1689,S2,2012,TEC/BUREAUTIQUE,14.25
1689,S3,,NAN,
1689,S3,2013,PROBABILITE-STATISTIQUE/ANALYSE NUMERIQUE,9.75
1689,S3,2013,ELECTROMAGNETISME/OPTIQUE,10.00
1689,S3,2013,ANALYSE 2,8.75
1689,S3,2013,PROGRAMMATION ET ALGORITHMIQUE,11.50
1689,S4,,NAN,
1689,S4,2013,COMPILATION,12.88
1689,S4,2013,STRUCTURES ET DONNEES,7.38
1689,S4,2013,RECHERCHE OPERATIONNELLE,11.13
1689,S4,2013,ANALYSE NUMERIQUE ET ANALYQE DE DONNEES,13.43
1689,S5,2014,ARCHITECTURE ET SYSTEMES D'EXPLOITATION,12.25
1689,S5,2014,POO/IHM,13.00
1689,S5,2014,RESEAUX,11.75
1689,S5,2014,SYSTEME D'INFORMATION ET BASE DE DONNEES,12.56
1689,S6,2014,GENIE LOGICIEL/UML,12.88
1689,S6,2014,TECHNIQUE DE WEB/MULTIMEDIA,12.13
3031,S1,2012/2013,LANGUE 1 &METHODOLOGIE,16.55
3031,S1,2012/2013,ANALYSE I,7
3031,S1,2012/2013,ALGEBRE I,6.5
3031,S1,2012/2013,PHYSIQUE I,10.03
3031,S2,2012/2013,LANGUE 2 & INFORMATIQUE I,17.03
3031,S2,2012/2013,ANALYSE II,5.5
3031,S2,2012/2013,ALGEBRE II,16
3031,S2,2012/2013,PHYSIQUE II,12.63
3031,S3,2013/2014,LANGUE 3 &INFORMATIQUE III,13.5
3031,S3,2013/2014,ANALYSE III,5.5
3031,S3,2013/2014,ARCHITECTURE DES ORDINATEURS & ASSEMBLEUR,16.75
3031,S3,2013/2014,PHYSIQUE 3,13.4
3031,S4,2013/2014,TEC & INFORMATIQUE 4,14.09
3031,S4,2013/2014,SYSTEME D'EXPLOITATION ET PROJET,16
3031,S4,2013/2014,ALGORITHMES ET STRUCTURES DE DONNEES ,16
3031,S4,2013/2014,MATHEMATIQUES,8
3031,S5,2014/2015,BASES DE DONNEES,15.45
3031,S5,2014/2015,COMPILATION,14.74
3031,S5,2014/2015,RESEAUX,16.4
3031,S5,2014/2015,RECHERCHE OPERATIONNELLE,11.9
3031,S5,2014/2015,CONCEPTION ORIENTEE OBJETS(UML),13.88
3031,S5,2014/2015,PROGRAMMATION ORIENTEE OBJETS,13.25
3031,S6,2014/2015,PROGRAMMATION RESEAU,16.85
3031,S6,2014/2015,BD2(PLSQL),14.9
3031,S6,2014/2015,WEB DYNAMIQUE (PHP),15
3031,S6,2014/2015,GESTION DE PROJET,14
3031,S6,2014/2015,PROJET TUTORE 1,16
3031,S6,2014/2015,PROJET TUTORE 2,16
5782,S1,2012/2013,ANALYSE I,8.77
5782,S1,2011/2012,CHIMIE GENERALE,11.5
5782,S1,2011/2012,THERMODYN.& MECANIQUE DU POINT,11.75
5782,S1,2011/2012,LANGUE &COMMUNICATION 1,10.75
5782,S2,2011/2012,ARCHITECTURE & SYSTEMES D'EXPLOITATION,11
5782,S2,2012/2013,ALGEBRE I,10.4
5782,S2,2012/2013,ELECTRICITE/ELECTRONIQUE,10.15
5782,S2,2011/2012,TEC/BUREAUTIQUE,13.188
5782,S3,2013/2014,PROBABILITE-STATISTIQUE/ANALYSE NUMERIQUE,8
5782,S3,2012/2013,ELECTROMAGNETISME/OPTIQUE,11.75
5782,S3,2013/2014,ANALYSE 2,8.725
5782,S3,2012/2013,ALGORITHMIQUE/PROGRAMMATION,11.75
5782,S4,2013/2014,COMPILATION,10
5782,S4,2013/2014,STRUCTURES DE DONNEES,7.5
5782,S4,2013/2014,RECHERCHE OPERATIONNELLE,12.625
5782,S4,2013/2014,ANALYSE NUMERIQUE ET ANALYSE DE DONNEES,10
5782,S5,2014/2015,ARCHITECTURE & SYSTEMES D'EXPLOITATION 2,9.031
5782,S5,2014/2015,PROGRAMATION ORIENTEE OBJET/INTERFACE HOMME-MACHINE,10
5782,S5,2014/2015,RESEAUX,10
5782,S5,2014/2015,SYSTEMES D'INFORMATION &BASES DE DONNEES,11.063
5782,S6,2014/2015,GENIE LOGICIEL/ANALYSE ORIENTEE OBJET EN UML,11
5782,S6,2014/2015,THECHNIQUE DE WEB & MULTIMEDIA,11.375
5782,S6,2014/2015,STAGE ET PROJET DE FIN D'ETUDES,15.5
6243,S1,2012,ANALYSE 1,8.75
6243,S1,2012,ALGEBRE 1,10.5
6243,S1,2011,TRANSVERSALE 1,11
6243,S1,2011,PHYSIQUE 1,10
6243,S1,2012,ANALYSE 1,8.75
6243,S1,2012,ALGEBRE 1,10.5
6243,S2,2013,ANALYSE 2,10
6243,S2,2013,PHYSIQUE 2,12.25
6243,S2,2013,ALGEBRE 2,11.25
6243,S2,2012,TRANSVERSALE 2,11.08
6243,S3,2013,TRANSVERSALE 3 : PROGRAMMATION C ET ANGLAIS,16.86
6243,S3,2013,ANALYSE 3,9.5
6243,S3,2013,ARCHITECTURE DES ORDINATEURS,15.66
6243,S3,2013,PHYSIQUE 3,9.31
6243,S4,2014,TRANSVERSALE 4 : CALCUL MATRICIEL ET ANGLAIS,13.45
6243,S4,2014,SYSTEME D'EXPLOITATION,12.83
6243,S4,2014,ALGORITHMIQUE ET STRUCTURE DE DONNEES,10.75
6243,S4,2014,PROBABILITE STATISTIQUE ET ANALYSE NUMERIQUE,7.875
6243,S5,2014,COMPILATION,12.08
6243,S5,2014,RESEAUX,12.16
6243,S5,2014,PROGRAMMATION C++,17.33
6243,S5,2014,BASE DE DONNEES,11.66
6243,S5,2014,RECHERCHE OPERATIONNELLE,15.5
6243,S5,2014,CONCEPTION UML,11.5
6243,S6,2015,ADMINISTRATION DES BASES DE DONNEES,14
6243,S6,2015,PROGRAMMATION JAVA,11.66
6243,S6,2015,TECHNOLOGIES JAVA EE,14.66
6243,S6,2015,PROGRAMMATION WEB AVANCEE,14.5
6243,S6,2015,PFE,15.75
6243,S6,2015,PFE,15.75
3280,S1,,NAN,
3280,S1,2012-2013,SEMESTRE VALIDE PAR EQUIVALENCE,10.09
3280,S2,,NAN,
3280,S2,2012-2013,SEMESTRE VALIDE PAR EQUIVALENCE,10.96
3280,S3,2013-2014,PROGRAMMATION I,10.03
3280,S3,2013-2014,ALGORITHMIQUE II,10.03
3280,S3,2013-2014,SYSTEME D'EXPLOITATION I,10.05
3280,S3,2014-2015,PROBABILITES-STATISTIQUES,12.5
3280,S3,2014-2015,TECHNOLOGIE DU WEB,13.5
3280,S3,2013-2014,ELECTRONIQUE,10.25
3280,S4,2013-2014,PROGRAMMATION II,16.56
3280,S4,2013-2014,STRUCTURES DE DONNEES,12.65
3280,S4,2013-2014,SYSTEME D'EXPLOITATION II,10
3280,S4,2013-2014,ANALYSE NUMERIQUE,10
3280,S4,2013-2014,ARCHITECTURES DE ORDINATEURS ,10.25
3280,S4,2014-2015,ELECTROMAGNETISME,17.5
3280,S5,2014-2015,BASE DE DONNEES,12.7
3280,S5,2014-2015,COMPILATION,10.01
3280,S5,2014-2015,RESEAUX,11.6
3280,S5,2014-2015,RECHERCHE OPERATIONNELLE,5.35
3280,S5,2014-2015,CONCEPTION ORIENTEE OBJET(UML),15
3280,S5,2014-2015,PROGRAMMATION ORIENTEE OBJETS,11
3280,S6,2014-2015,PROGRAMMATION RESEAUX,14.4
3280,S6,2014-2015,BD2(PLSQL),12.8
3280,S6,2014-2015,WEB DYNAMIQUE(PHP),16.38
3280,S6,2014-2015,GESTION DE PROJET,14.4
3280,S6,2014-2015,PROJET TUTORE1,16
3280,S6,2014-2015,PROJET TUTORE2,16
5957,S1,2011,LANGUE 1,12.00
5957,S1,2011,METODOLOGIE,12.00
5957,S1,2011,ANALYSE 1,07.50
5957,S1,2011,ALGEBRE 1,10.00
5957,S1,2011,MECANIQUE 1,16.50
5957,S1,2011,THERMODYNAMIQUE,11.00
5957,S2,2010,LANGUE 2,15.00
5957,S2,2010,INFORMATIQUE 1,12.70
5957,S2,2010,ANALYSE 2,07.00
5957,S2,2010,ALGEBRE 2,15.00
5957,S2,2010,ELECTRICITE 1,10.75
5957,S2,2010,OPTIQUE 1,06.38
5957,S3,2013,LANGUE 3,12.00
5957,S3,2013,INFORMATIQUE 2,16.00
5957,S3,2013,ANALYSE 3,11.00
5957,S3,2013,ARCHITECTURE DES ORDINATEURS,10.13
5957,S3,2013,MECANIQUE 2,12.00
5957,S3,2013,ELECTROMAGNETISME,12.50
5957,S4,2012,LANGUE 4,13.00
5957,S4,2012,INFORMATIQUE 3,13.00
5957,S4,2012,SYSTEMES D'EXPLOITATION ET PROJET,14.60
5957,S4,2012,ALGORITHMES ET STRUCTURES DE DONNEES,15.50
5957,S4,2012,PROBABILITE ET STATISTIQUES,10.00
5957,S4,2012,ANALYSE NUMERIQUES,06.90
5957,S5,2013,THEORIE DE LANGUAGE ET COMPILATION,16.00
5957,S5,2013,PROGRAMMATION ORIENTEE OBJET AVEC C++,11.75
5957,S5,2013,RESEAUX INFORMATIQUES,12.50
5957,S5,2013,BASES DE DONNEES ,15.00
5957,S6,2013,ADMINISTRATION DES SYSTEMES RESEAUX,10.67
5957,S6,2013,TECHNOLOGIE WEB,14.70
5957,S6,2013,ENTRPRENARIAT,10.00
5957,S6,2013,PFE,16.00
3225,S1,Automne 2010/2011, LANGUE 1 & METHODOLOGIE,13.95
3225,S1,Automne 2013/2014,ANALYSE 1,10
3225,S1,Automne 2013/2014,ALGEBRE 1,10
3225,S1,Automne 2011/2012,PHYSIQUE ,13.13
3225,S2,Printemps 2010/2011,  LANGUE 2 & INFORMATIQUE 1,11.28
3225,S2,Printemps 2012/2013,ANALYSE 2,9
3225,S2,Printemps 2010/2011,ALGEBRE 2,10
3225,S2,Printemps 2010/2011,PHYSIQUE 2,10.01
3225,S3,Automne 2011/2012,  LANGUE 3 & INFORMATIQUE 3,10.03
3225,S3,Automne 2013/2014,ANALYSE 3,10
3225,S3,Automne 2012/2013,ARCHITECTURE DES ORDINATEURS & ASSEMBLEUR,14.25
3225,S3,Automne 2013/2014,PHYSIQUE 3,10.03
3225,S4,Printemps 2011/2012,TEC & INFORMATIQUE 4,12.44
3225,S4,Printemps 2011/2012,SYSTEME D'EXPLOITATION ET PROJET,10.94
3225,S4,Printemps 2011/2012,ALGORITHMES ET STRUCTURES DE DONNEES,10.05
3225,S4,Printemps 2013/2014,MATHEMATIQUES,10
3225,S5,Automne 2014/2015,BASES DE DONNEES,12.25
3225,S5,Automne 2014/2015,COMPILATION,10
3225,S5,Automne 2014/2015,RESEAUX,10.9
3225,S5,Automne 2014/2015,RECHERCHE OPERATIONNELLE,10.05
3225,S5,Automne 2014/2015,UML,11.06
3225,S5,Automne 2014/2015,PROGRAMMATION ORIENTEE OBJETS,12.5
3225,S6,Printemps 2014/2015,PROGRAMMATION RESEAU,11.06
3225,S6,Printemps 2014/2015,BD2(PLSQL),14
3225,S6,Printemps 2014/2015,WEB DYNAMIQUE(PHP),8.8
3225,S6,Printemps 2014/2015,GESTION DE PROJET,11.45
3225,S6,Printemps 2014/2015,PROJET TUTORE 1,15.5
3225,S6,Printemps 2014/2015,PROJET TUTORE 2,15.5
4556,S1,2011/2012,LANGUE 1 & METHODOLOGIE,11
4556,S1,2012/2013,ANALYSE 1,13
4556,S1,2012/2013,ALGEBRE 1,10.5
4556,S1,2011/2012,PHYSIQUE 1,12.2
4556,S2,2012/2013,LANGUE 2 & INFORMATIQUE 1,15.56
4556,S2,2011/2012,ANALYSE 2,11.5
4556,S2,2012/2013,ALGEBRE 2,17.5
4556,S2,2011/2012,PHYSIQUE 2,10.98
4556,S3,2013/2014,LANGUE N3 & INFORMATIQUE 3,13.25
4556,S3,2013/2014,ANALYSE 3,9
4556,S3,2013/2014,ARCHETECTURE DES ORDINATEURS &ASSEMBLEUR,14.5
4556,S3,2013/2014,PHYSIQUE 3,10.4
4556,S4,2013/2014,TEC & INFORMATIQUE 4,13.06
4556,S4,2013/2014,SYSTEME D'EXPLOITATION ET PROJET,10.81
4556,S4,2013/2014,ALGORITHMES ET STRUCTURES DE DONNEES,16.68
4556,S4,2014/2015,MATHEMATIQUES,10.5
4556,S5,2014/2015,BASES DE DONNEES,12.15
4556,S5,2014/2015,COMPILATION,11
4556,S5,2014/2015,RESEAUX,10.4
4556,S5,2014/2015,RECHERCHE OPERATIONNELLE,7.35
4556,S5,2014/2015,CONCEPTION ORIENTEE OBJETS (UML),8.75
4556,S5,2014/2015,PROGRAMMATION ORIENTEE OBJETS,9.25
4556,S6,2014/2015,PROGRAMMATION SESEAU,12.25
4556,S6,2014/2015,BD2(PLSQL),13.6
4556,S6,2014/2015,WEB DYNAMIQUE (PHP),13
4556,S6,2014/2015,GESTION DE PROJET,11.4
4556,S6,2014/2015,PROJET TUTORE 1,16
4556,S6,2014/2015,PROJET TUTORE 2,16
2703,S1,2012,ANALYSE 1,10.5
2703,S1,2013,ALGEBRE 1,8
2703,S1,2013,PHYSIQUE 1,10.59
2703,S1,2012,LANGUE 1-METHODOLOGIE DU TRAVAIL UNIVERSITAIRE,14
2703,S2,2013,ANALYSE 2,14
2703,S2,2012,ALGEBRE 2,11.5
2703,S2,2013,PHYSIQUE 2,5.71
2703,S2,2012,LANGUE 2-INFORMATIQUE 1,14
2703,S3,2014,ANALYSE 3,11
2703,S3,2014,ARCHITUCTURE DES ORDINATEURS ET PROJET EN ASSEMBLEUR ,11.75
2703,S3,2014,PHYSIQUE 3,8.5
2703,S3,2013,LANGUE 3-INFORMATIQUE 2,15.83
2703,S4,2014,SYSTEME D'EXPLOITATION ET PROJET,16.5
2703,S4,2014,ALGORITHMIQUE ET STRUCTURES DE DONNEES,13
2703,S4,2014,PROBABILITES ET STATISTIQUES-ANALYSE NUMERIQUE,5.5
2703,S4,2014,LANGUE 4-INFORMATIQUE 3,12.5
2703,S5,2015,BASE DE DONNEES 1,11.25
2703,S5,2015,COMPILATION,13
2703,S5,2015,RESEAUX INFORMATIQUES 1,10
2703,S5,2015,RECHERCHE OPERATIONNELLE,8.75
2703,S5,2015,CONCEPTION ORIENTEE OBJETS,11
2703,S5,2015,PROGRAMMATION ORIENTEE OBJETS,12
2703,S6,2015,BASE DE DONNEES 2,17
2703,S6,2015,JAVA 2,14
2703,S6,2015,WEB DYNAMIQUE,12.5
2703,S6,2015,SECURITE DES RESEAUX INFORMATIQUES,11
2703,S6,2015,PROJET TUTORE 1,15.5
2703,S6,2015,PROJET TUTORE 2,15.5
7233,S1,2012-2013,LANGUE ET COMMUNICATION,10.75
7233,S1,2012-2013,ANALYSE 1,8.75
7233,S1,2012-2013,ALGEBRE 1,8.5
7233,S1,2012-2013,PHYSIQUE 1,12.3125
7233,S2,2012-2013,LANGUE INFORMATIQUE,12.675
7233,S2,2012-2013,ANALYSE 2,10.5
7233,S2,2012-2013,ALGEBRE 2,13
7233,S2,2012-2013,PHYSIQUE 2,12.5
7233,S3,2013-2014,LANGUE INFORMATIQUE,13.75
7233,S3,2013-2014,ANALYSE 3,7.5
7233,S3,2013-2014,ARCHITECTURE DES ORDINATEURS,11
7233,S3,2013-2014,MECANIQUE2 -ELECTRICITE,9.875
7233,S4,2013-2014,LANGUE INFORMATIQUE 3,11.2125
7233,S4,2013-2014,SYSTEME D'EXPLOITATION ET PROJET,14
7233,S4,2013-2014,ADMINISTRATION ET STRUCTURE DE DONNEES,13.12
7233,S4,2013-2014,MATHEMATIQUES,8.5
7233,S5,2014-2015,BASES DE DONNEES,15
7233,S5,2014-2015,COMPILATION,10.125
7233,S5,2014-2015,RESEAU,18.35
7233,S5,2014-2015,RECHERCHE OPERATIONNELLE,12
7233,S5,2014-2015,CONCEPTION ORIENTEE OBJET (UML),18
7233,S5,2014-2015,PROGRAMMATION ORIENTEE OBJET(LANGAGUE: JAVA OU C++),14
7233,S6,2014-2015,PROGRAMMATION SYSTEME,11
7233,S6,2014-2015,BASES DE DONNEES AVANCEES,17.5
7233,S6,2014-2015,TECHNOLOGIE DU WEB AVANCEES,11
7233,S6,2014-2015,PROJET TUTORE 1,17.375
7233,S6,2014-2015,PROJET TUTORE 2,17.375
7233,S6,2014-2015,RESEAU 2,12
5837,S1,2011-2012,LANGUE 1,14.00
5837,S1,2011-2012,METHODOLOGIE,12.00
5837,S1,2012-2013,ANALYSE 1,13.25
5837,S1,2011-2012,ALGEBRE 1,14.00
5837,S1,2012-2013,MECANIQUE 1,13.25
5837,S1,2012-2013,THERMODYNAMIQUE 1,10.00
5837,S2,2012-2013,LANGUE I,14.00
5837,S2,2012-2013,INFORMATIQUE 1,16.30
5837,S2,2012-2013,ANALYSE 2,15.50
5837,S2,2012-2013,ALGEBRE 2,13.00
5837,S2,2012-2013,ELECTRICITE 1,11.00
5837,S2,2012-2013,OPTIQUE 1,11.00
5837,S3,2012-2013,LANGUE 2,12.00
5837,S3,2012-2013,INFORMATIQUE 1,08.00
5837,S3,2013-2014,ANALYSE 3,13.00
5837,S3,2012-2013,ARCHITECTURE DES ORDINATEURS,13.38
5837,S3,2013-2014,MECANIQUE ,12.00
5837,S3,2013-2014,ELECTROMAGNETISME,05.50
5837,S4,2013-2014,LANGUE 2,16.00
5837,S4,2013-2014,INFORMATIQUE 2,13.50
5837,S4,2013-2014,SYSTEME D'EXPLOITATION ET PROJET,13.65
5837,S4,2013-2014,ALGORITHMES ET STRUCTURES DE DONNEES,17.00
5837,S4,2013-2014,PROBABILITE ET STATISTIQUE,10.00
5837,S4,2013-2014,METHODE NUMERIQUES ET PROGRAMMATION,12.00
5837,S5,2014-2015,BASE DE DONNEES,14.00
5837,S5,2013-2014,COMPILATION,16.50
5837,S5,2013-2014,RESEAUX 1,11.80
5837,S5,2014-2015,RECHERCHE OPERATIONNELLE,12.50
5837,S5,2014-2015,CONCEPTION ORIENTEE OBJETS,15.05
5837,S5,2014-2015,PROGRAMMATION ORIENTEE OBJETS,15.85
5837,S6,2014-2015,PROGRAMMATION WEB AVANCEE,13.00
5837,S6,2014-2015,RESEAUX 2,13.50
5837,S6,2014-2015,PROGRAMMATION SYSTEME(C SOUS LINUX),16.50
5837,S6,2014-2015,BASE DE DONNEES AVANCEES,16.75
5837,S6,2014-2015,PROJET TUTORAT 1,16.00
5837,S6,2014-2015,PROJET TUTORAT 2,16.00
4572,S1,,ALGORITHMIQUE ET PROGRAMMATION,18.1
4572,S1,,ARCHITECTURE DES ORDINATEURS,15.55
4572,S1,,MATHEMATIQUES POUR INFORMATIQUE,16.65
4572,S1,,LANGUES ET TECHNIQUE D'EXPRESSION,12.3
4572,S2,,PROGRAMMATION AVANCEE,18.25
4572,S2,,SYSTEMES D'EXPLOITATION ET RESEAUX INFORMATIQUE,15.38
4572,S2,,SYSTEMES D'INFORMATION ET BASE DE DONNEES,12
4572,S2,,LANGUES ET TECHNIQUE DE COMMUNICATION,12.33
4572,S3,,MATHEMATIQUE APPLIQUEES,14.75
4572,S3,,GENIE LOGICIEL,12
4572,S3,,BASE DE DONNEES AVANCEES ,12.5
4572,S3,,PREPARATION A LA VIE ACTIVE,11.06
4572,S4,,RESEAUX LOCAUX,15.3
4572,S4,,OUTILS DE DEVLOPPMENT WEB,12.53
4572,S4,,PFE,15
4572,S4,,STAGE TECHNIQUE,13.2
4572,S5,2015,MODELISATION OBJET ET GENIE LOGICEL,16
4572,S5,2015,POO JAVA,13.5
4572,S5,2015,TECHNOLOGIE .NET,11.9
4572,S5,2015,BASE DE DONNEES ORACLE,16
4572,S5,2015,GESTION INFORMATIQUE DE PROJETS & TEC,12.94
4572,S5,2015,WEB DYNAMIQUE,9.75
4572,S6,2015,JAVA EE,14.25
4572,S6,2015,PROGRAMMTION MOBILE,12.25
4572,S6,2015,ERP/PYTHON,13.5
4572,S6,2015,STAGE,15
4572,S6,2015,STAGE 1,15
4572,S6,2015,STAGE 2,15
6175,S1,2010/2011,LANGUE ET METHODOLOGIE,10.25
6175,S1,2011/2012,ANALYSE 1,10
6175,S1, 2011/2012,ALGEBRE 1,8
6175,S1,2011/2012,PHYSIQUE 1,12.1875
6175,S2,2010/2011,LANGUE ET INFORMATIQUE,10.35
6175,S2,2011/2012,ANALYSE 2,10
6175,S2,2011/2012,ALGEBRE 2,8.463
6175,S2,2010/2011,PHYSIQUE 2,11.1875
6175,S3,2011/2012,LANGUES ET INFO,12.475
6175,S3,2012/2013,ANALYSE 3,7.5
6175,S3,2012/2013,ARCHI ORDINATEURS,11
6175,S3,2012/2013,MECANIQUE2 ELECTRICITE,9.025
6175,S4,2012/2013,LANGUES ET INFO,10.2
6175,S4,2012/2013,SYSTEMES D'EXP ET PROJETS,9
6175,S4,2012/2013,ADMIN &STRUCT DE DONNEES,10.35
6175,S4,2012/2013,MATHEMATIQUES,12.75
6175,S5,2012/2013,BASE DE DONNEES ET SYST D'INFO,10
6175,S5,2013/2014,RESEAUX,11
6175,S5,2013/2014,THEORIE DE LANGUAGE ET DE COMPILATION,8.6
6175,S5,2013/2014,POO,10.4
6175,S6,2013/2014,PROJET,17
